ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
PHLDFWUS,PHL,DFW,US,2093,M83,319,320,738,M80,E90,752,,
PHLDOHAA,PHL,DOH,AA,9915,777,,,,,,,,
PHLDOHQR,PHL,DOH,QR,9915,77L,,,,,,,,
PHLDTWAA,PHL,DTW,AA,728,E90,320,319,,,,,,
PHLDTWDL,PHL,DTW,DL,728,M88,M90,319,73H,320,,,,
PHLDTWUS,PHL,DTW,US,728,E90,320,319,,,,,,
PHLDUBAA,PHL,DUB,AA,5253,332,,,,,,,,
PHLDUBUS,PHL,DUB,US,5253,332,,,,,,,,
PHLELMAA,PHL,ELM,AA,290,DH3,,,,,,,,
PHLERIAA,PHL,ERI,AA,481,DH3,,,,,,,,
PHLEWRAA,PHL,EWR,AA,129,DH3,,,,,,,,
PHLFCOAA,PHL,FCO,AA,7016,333,,,,,,,,
PHLFCOUS,PHL,FCO,US,7016,333,,,,,,,,
PHLFLLAA,PHL,FLL,AA,1601,320,319,,,,,,,
PHLFLLUS,PHL,FLL,US,1601,320,319,,,,,,,
PHLFLLWN,PHL,FLL,WN,1601,73W,,,,,,,,
PHLFRAAA,PHL,FRA,AA,6339,332,767,,,,,,,
PHLFRALH,PHL,FRA,LH,6339,343,,,,,,,,
PHLFRAUS,PHL,FRA,US,6339,332,762,,,,,,,
PHLGCMAA,PHL,GCM,AA,2362,319,,,,,,,,
PHLGCMUS,PHL,GCM,US,2362,319,,,,,,,,
PHLGLAAA,PHL,GLA,AA,5311,757,,,,,,,,
PHLGLAUS,PHL,GLA,US,5311,752,,,,,,,,
PHLHPNAA,PHL,HPN,AA,186,DH3,,,,,,,,
PHLHVNAA,PHL,HVN,AA,252,DH3,,,,,,,,
PHLIAHAA,PHL,IAH,AA,2129,E90,,,,,,,,
PHLIAHUA,PHL,IAH,UA,2129,320,73G,738,739,319,,,,
PHLIAHUS,PHL,IAH,US,2129,E90,,,,,,,,
PHLINDAA,PHL,IND,AA,944,E90,319,,,,,,,
PHLINDUS,PHL,IND,US,944,E90,319,,,,,,,
PHLIPTAA,PHL,IPT,AA,208,DH3,,,,,,,,
PHLISPAA,PHL,ISP,AA,208,DH3,,,,,,,,
PHLITHAA,PHL,ITH,AA,309,DH3,,,,,,,,
PHLJAXAA,PHL,JAX,AA,1195,E90,,,,,,,,
PHLJAXUS,PHL,JAX,US,1195,E90,,,,,,,,
PHLJFKDL,PHL,JFK,DL,151,ERJ,,,,,,,,
PHLLASAA,PHL,LAS,AA,3494,321,320,,,,,,,
PHLLASNK,PHL,LAS,NK,3494,320,,,,,,,,
PHLLASUS,PHL,LAS,US,3494,321,320,,,,,,,
PHLLASWN,PHL,LAS,WN,3494,73W,,,,,,,,
PHLLAXAA,PHL,LAX,AA,3856,321,320,,,,,,,
PHLLAXUS,PHL,LAX,US,3856,321,320,,,,,,,
PHLLAXVX,PHL,LAX,VX,3856,320,319,,,,,,,
PHLLGAAA,PHL,LGA,AA,154,DH3,E90,319,,,,,,
PHLLGAUS,PHL,LGA,US,154,E90,319,,,,,,,
PHLLHRAA,PHL,LHR,AA,5690,333,,,,,,,,
PHLLHRAY,PHL,LHR,AY,5690,777,767,,,,,,,
PHLLHRBA,PHL,LHR,BA,5690,777,767,,,,,,,
PHLLHRUS,PHL,LHR,US,5690,333,,,,,,,,
PHLLISAA,PHL,LIS,AA,5551,757,,,,,,,,
PHLLISUS,PHL,LIS,US,5551,752,,,,,,,,
PHLMADAA,PHL,MAD,AA,5911,333,,,,,,,,
PHLMADUS,PHL,MAD,US,5911,333,,,,,,,,
PHLMANAA,PHL,MAN,AA,5512,332,,,,,,,,
PHLMANUS,PHL,MAN,US,5512,332,,,,,,,,
PHLMBJAA,PHL,MBJ,AA,2390,320,319,321,,,,,,
PHLMBJUS,PHL,MBJ,US,2390,320,319,321,,,,,,
PHLMCOAA,PHL,MCO,AA,1389,767,321,757,320,332,,,,
PHLMCOUS,PHL,MCO,US,1389,762,321,752,320,332,,,,
PHLMCOWN,PHL,MCO,WN,1389,73W,73C,733,,,,,,
PHLMDTAA,PHL,MDT,AA,134,DH3,,,,,,,,
PHLMDWWN,PHL,MDW,WN,1073,73H,73W,,,,,,,
PHLMHTUS,PHL,MHT,US,465,CRJ,,,,,,,,
PHLMIAAA,PHL,MIA,AA,1634,738,321,757,320,,,,,
PHLMIAUS,PHL,MIA,US,1634,738,321,752,320,,,,,
PHLMSPAA,PHL,MSP,AA,1574,E90,319,,,,,,,
PHLMSPDL,PHL,MSP,DL,1574,M90,320,,,,,,,
PHLMSPUS,PHL,MSP,US,1574,E90,319,,,,,,,
PHLMSYUS,PHL,MSY,US,1751,319,E90,,,,,,,
PHLMUCAA,PHL,MUC,AA,6631,333,,,,,,,,
PHLMUCUS,PHL,MUC,US,6631,333,,,,,,,,
PHLMYRAA,PHL,MYR,AA,763,CRJ,,,,,,,,
PHLMYRNK,PHL,MYR,NK,763,320,,,,,,,,
PHLNASAA,PHL,NAS,AA,1662,319,320,,,,,,,
PHLNASUS,PHL,NAS,US,1662,319,320,,,,,,,
PHLORDAA,PHL,ORD,AA,1088,320,319,321,E90,,,,,
PHLORDUA,PHL,ORD,UA,1088,320,738,739,752,73G,319,,,
PHLORDUS,PHL,ORD,US,1088,320,319,321,E90,,,,,
PHLORFAA,PHL,ORF,AA,341,DH3,,,,,,,,
PHLPBIAA,PHL,PBI,AA,1534,319,E90,,,,,,,
PHLPBIUS,PHL,PBI,US,1534,319,E90,,,,,,,
PHLPDXAA,PHL,PDX,AA,3863,320,,,,,,,,
PHLPDXUS,PHL,PDX,US,3863,320,,,,,,,,
PHLPHFAA,PHL,PHF,AA,324,DH3,,,,,,,,
PHLPHXAA,PHL,PHX,AA,3333,321,757,,,,,,,
PHLPHXUS,PHL,PHX,US,3333,321,752,,,,,,,
PHLPHXWN,PHL,PHX,WN,3333,73W,,,,,,,,
PHLPITAA,PHL,PIT,AA,430,319,E90,320,,,,,,
PHLPITUS,PHL,PIT,US,430,319,E90,320,,,,,,
PHLPLSAA,PHL,PLS,AA,2032,319,,,,,,,,
PHLPLSUS,PHL,PLS,US,2032,319,,,,,,,,
PHLPUJAA,PHL,PUJ,AA,2459,319,332,320,,,,,,
PHLPUJF9,PHL,PUJ,F9,2459,320,,,,,,,,
PHLPUJUS,PHL,PUJ,US,2459,319,332,320,,,,,,
PHLPVDAA,PHL,PVD,AA,382,E90,DH3,,,,,,,
PHLPVDUS,PHL,PVD,US,382,E90,,,,,,,,
PHLPWMAA,PHL,PWM,AA,586,E90,,,,,,,,
PHLPWMUS,PHL,PWM,US,586,E90,,,,,,,,
PHLRDUAA,PHL,RDU,AA,542,319,E90,,,,,,,
PHLRDUUS,PHL,RDU,US,542,319,E90,,,,,,,
PHLRICAA,PHL,RIC,AA,319,DH3,,,,,,,,
PHLROAAA,PHL,ROA,AA,499,DH3,,,,,,,,
PHLROCAA,PHL,ROC,AA,414,DH3,,,,,,,,
PHLRSWAA,PHL,RSW,AA,1601,319,E90,320,,,,,,
PHLRSWUS,PHL,RSW,US,1601,319,E90,320,,,,,,
PHLRSWWN,PHL,RSW,WN,1601,73C,733,,,,,,,
PHLSANAA,PHL,SAN,AA,3806,320,,,,,,,,
PHLSANUS,PHL,SAN,US,3806,320,,,,,,,,
PHLSATAA,PHL,SAT,AA,2404,E90,,,,,,,,
PHLSATUS,PHL,SAT,US,2404,E90,,,,,,,,
PHLSBYAA,PHL,SBY,AA,172,DH3,,,,,,,,
PHLSCEAA,PHL,SCE,AA,246,DH3,,,,,,,,
PHLSDQAA,PHL,SDQ,AA,2444,320,,,,,,,,
PHLSDQUS,PHL,SDQ,US,2444,320,,,,,,,,
PHLSEAAA,PHL,SEA,AA,3818,320,321,,,,,,,
PHLSEAAS,PHL,SEA,AS,3818,73J,73H,,,,,,,
PHLSEAUS,PHL,SEA,US,3818,320,321,,,,,,,
PHLSFOAA,PHL,SFO,AA,4048,320,321,,,,,,,
PHLSFOUA,PHL,SFO,UA,4048,739,738,319,752,,,,,
PHLSFOUS,PHL,SFO,US,4048,320,321,,,,,,,
PHLSFOVX,PHL,SFO,VX,4048,319,,,,,,,,
PHLSJUAA,PHL,SJU,AA,2543,767,757,320,,,,,,
PHLSJUUS,PHL,SJU,US,2543,762,752,320,,,,,,
PHLSLCAA,PHL,SLC,AA,3093,320,,,,,,,,
PHLSLCDL,PHL,SLC,DL,3093,320,,,,,,,,
PHLSLCUS,PHL,SLC,US,3093,320,,,,,,,,
PHLSTLAA,PHL,STL,AA,1306,CRJ,,,,,,,,
PHLSTLWN,PHL,STL,WN,1306,73W,73C,,,,,,,
PHLSTTAA,PHL,STT,AA,2590,757,,,,,,,,
PHLSTTUS,PHL,STT,US,2590,752,,,,,,,,
PHLSWFAA,PHL,SWF,AA,205,DH3,,,,,,,,
PHLSXMAA,PHL,SXM,AA,2693,332,,,,,,,,
PHLSXMUS,PHL,SXM,US,2693,332,,,,,,,,
PHLSYRAA,PHL,SYR,AA,367,DH3,,,,,,,,
PHLTLVAA,PHL,TLV,AA,9268,332,,,,,,,,
PHLTLVUS,PHL,TLV,US,9268,332,,,,,,,,
PHLTPAAA,PHL,TPA,AA,1483,321,320,319,737,,,,,
PHLTPAUS,PHL,TPA,US,1483,321,320,319,734,,,,,
PHLTPAWN,PHL,TPA,WN,1483,73W,733,,,,,,,
PHLTYSUS,PHL,TYS,US,891,CRJ,,,,,,,,
PHLVCEAA,PHL,VCE,AA,6819,332,,,,,,,,
PHLVCEUS,PHL,VCE,US,6819,332,,,,,,,,
PHLYYZAC,PHL,YYZ,AC,558,E75,,,,,,,,
PHLZRHAA,PHL,ZRH,AA,6460,767,,,,,,,,
PHLZRHUS,PHL,ZRH,US,6460,762,,,,,,,,
PHOLUR8E,PHO,LUR,8E,65,CNC,,,,,,,,
PHOOTZ8E,PHO,OTZ,8E,241,CNC,,,,,,,,
PHSCNXK8,PHS,CNX,K8,261,CNC,,,,,,,,
PHSDMKDD,PHS,DMK,DD,321,738,,,,,,,,
PHSDMKFD,PHS,DMK,FD,321,320,,,,,,,,
PHXABQWN,PHX,ABQ,WN,528,73W,735,73C,733,,,,,
PHXANCAA,PHX,ANC,AA,4101,320,,,,,,,,
PHXANCUS,PHX,ANC,US,4101,320,,,,,,,,
PHXATLDL,PHX,ATL,DL,2549,757,739,,,,,,,
PHXATLUS,PHX,ATL,US,2549,321,320,,,,,,,
PHXATLWN,PHX,ATL,WN,2549,73W,,,,,,,,
PHXAUSAA,PHX,AUS,AA,1401,319,CR9,,,,,,,
PHXAUSUS,PHX,AUS,US,1401,319,,,,,,,,
PHXAUSWN,PHX,AUS,WN,1401,73C,73W,733,,,,,,
PHXBNAWN,PHX,BNA,WN,2326,73C,73W,,,,,,,
PHXBOIAA,PHX,BOI,AA,1184,319,,,,,,,,
PHXBOIUS,PHX,BOI,US,1184,319,,,,,,,,
PHXBOIWN,PHX,BOI,WN,1184,73W,,,,,,,,
PHXBOSAA,PHX,BOS,AA,3694,320,319,,,,,,,
PHXBOSB6,PHX,BOS,B6,3694,320,,,,,,,,
PHXBOSUS,PHX,BOS,US,3694,320,319,,,,,,,
PHXBUFWN,PHX,BUF,WN,3071,73W,,,,,,,,
PHXBURWN,PHX,BUR,WN,592,73W,,,,,,,,
PHXBWIAA,PHX,BWI,AA,3210,321,319,320,,,,,,
PHXBWIUS,PHX,BWI,US,3210,321,319,320,,,,,,
PHXBWIWN,PHX,BWI,WN,3210,73W,,,,,,,,
PHXCLEUA,PHX,CLE,UA,2791,320,738,319,,,,,,
PHXCLTAA,PHX,CLT,AA,2848,321,320,,,,,,,
PHXCLTUS,PHX,CLT,US,2848,321,320,,,,,,,
PHXCMHAA,PHX,CMH,AA,2683,320,319,,,,,,,
PHXCMHUS,PHX,CMH,US,2683,320,319,,,,,,,
PHXCMHWN,PHX,CMH,WN,2683,73W,,,,,,,,
PHXCUNAA,PHX,CUN,AA,2830,757,320,321,,,,,,
PHXCUNUS,PHX,CUN,US,2830,752,320,321,,,,,,
PHXDCAAA,PHX,DCA,AA,3178,757,320,319,,,,,,
PHXDCAUS,PHX,DCA,US,3178,752,320,319,,,,,,
PHXDENAA,PHX,DEN,AA,969,320,321,,,,,,,
PHXDENF9,PHX,DEN,F9,969,319,320,,,,,,,
PHXDENNK,PHX,DEN,NK,969,320,319,,,,,,,
PHXDENUA,PHX,DEN,UA,969,738,752,739,320,,,,,
PHXDENUS,PHX,DEN,US,969,320,321,,,,,,,
PHXDENWN,PHX,DEN,WN,969,73W,73H,73C,733,,,,,
PHXDFWAA,PHX,DFW,AA,1394,M80,M83,319,738,321,320,,,
PHXDFWNK,PHX,DFW,NK,1394,320,319,,,,,,,
PHXDFWUS,PHX,DFW,US,1394,M83,319,738,321,M80,320,,,
PHXDSMAA,PHX,DSM,AA,1847,319,,,,,,,,
PHXDSMUS,PHX,DSM,US,1847,319,,,,,,,,
PHXDTWAA,PHX,DTW,AA,2684,321,319,,,,,,,
PHXDTWDL,PHX,DTW,DL,2684,757,320,753,,,,,,
PHXDTWUS,PHX,DTW,US,2684,321,319,,,,,,,
PHXDTWWN,PHX,DTW,WN,2684,73W,,,,,,,,
PHXELPWN,PHX,ELP,WN,558,735,73W,73C,,,,,,
PHXEWRAA,PHX,EWR,AA,3425,320,,,,,,,,
PHXEWRUA,PHX,EWR,UA,3425,319,739,320,738,,,,,
PHXEWRUS,PHX,EWR,US,3425,320,,,,,,,,
PHXEWRWN,PHX,EWR,WN,3425,73W,,,,,,,,
PHXFLLAA,PHX,FLL,AA,3169,320,319,,,,,,,
PHXFLLUS,PHX,FLL,US,3169,320,319,,,,,,,
PHXFLLWN,PHX,FLL,WN,3169,73W,,,,,,,,
PHXGDLY4,PHX,GDL,Y4,1673,320,,,,,,,,
PHXGEGAA,PHX,GEG,AA,1644,319,,,,,,,,
PHXGEGUS,PHX,GEG,US,1644,319,,,,,,,,
PHXGEGWN,PHX,GEG,WN,1644,73W,,,,,,,,
PHXHMOAM,PHX,HMO,AM,491,ERJ,,,,,,,,
PHXHMODL,PHX,HMO,DL,491,ER4,,,,,,,,
PHXHNLAA,PHX,HNL,AA,4688,757,,,,,,,,
PHXHNLHA,PHX,HNL,HA,4688,763,,,,,,,,
PHXHNLUS,PHX,HNL,US,4688,752,,,,,,,,
PHXHOUWN,PHX,HOU,WN,1639,73W,733,73H,73C,,,,,
PHXIADUA,PHX,IAD,UA,3142,320,738,,,,,,,
PHXIAHAA,PHX,IAH,AA,1621,319,321,320,,,,,,
PHXIAHUA,PHX,IAH,UA,1621,738,320,739,319,73G,,,,
PHXIAHUS,PHX,IAH,US,1621,319,321,320,,,,,,
PHXINDAA,PHX,IND,AA,2391,320,319,,,,,,,
PHXINDUS,PHX,IND,US,2391,320,319,,,,,,,
PHXINDWN,PHX,IND,WN,2391,73W,73C,733,,,,,,
PHXJFKAA,PHX,JFK,AA,3458,321,,,,,,,,
PHXJFKB6,PHX,JFK,B6,3458,320,,,,,,,,
PHXJFKDL,PHX,JFK,DL,3458,738,73H,,,,,,,
PHXJFKUS,PHX,JFK,US,3458,321,,,,,,,,
PHXKOAAA,PHX,KOA,AA,4597,757,,,,,,,,
PHXKOAUS,PHX,KOA,US,4597,752,,,,,,,,
PHXLASAA,PHX,LAS,AA,411,321,320,319,,,,,,
PHXLASUS,PHX,LAS,US,411,321,320,319,,,,,,
PHXLASWN,PHX,LAS,WN,411,73W,73C,735,,,,,,
PHXLAXAA,PHX,LAX,AA,594,321,319,320,,,,,,
PHXLAXUS,PHX,LAX,US,594,321,319,320,,,,,,
PHXLAXWN,PHX,LAX,WN,594,73W,73C,733,738,,,,,
PHXLGBAA,PHX,LGB,AA,570,319,,,,,,,,
PHXLGBUS,PHX,LGB,US,570,319,,,,,,,,
PHXLHRAY,PHX,LHR,AY,8463,744,,,,,,,,
PHXLHRBA,PHX,LHR,BA,8463,744,,,,,,,,
PHXLIHAA,PHX,LIH,AA,4787,757,,,,,,,,
PHXLIHUS,PHX,LIH,US,4787,752,,,,,,,,
PHXLITWN,PHX,LIT,WN,1825,73W,,,,,,,,
PHXMCIAA,PHX,MCI,AA,1677,319,,,,,,,,
PHXMCIUS,PHX,MCI,US,1677,319,,,,,,,,
PHXMCIWN,PHX,MCI,WN,1677,73W,733,738,73C,,,,,
PHXMCOAA,PHX,MCO,AA,2970,320,321,,,,,,,
PHXMCOUS,PHX,MCO,US,2970,320,321,,,,,,,
PHXMCOWN,PHX,MCO,WN,2970,73W,73H,,,,,,,
PHXMDWWN,PHX,MDW,WN,2320,73W,73H,738,,,,,,
PHXMEXAA,PHX,MEX,AA,2017,319,,,,,,,,
PHXMEXUS,PHX,MEX,US,2017,319,,,,,,,,
PHXMEXY4,PHX,MEX,Y4,2017,319,,,,,,,,
PHXMIAAA,PHX,MIA,AA,3168,738,,,,,,,,
PHXMIAUS,PHX,MIA,US,3168,738,,,,,,,,
PHXMKEAA,PHX,MKE,AA,2347,319,,,,,,,,
PHXMKEUS,PHX,MKE,US,2347,319,,,,,,,,
PHXMKEWN,PHX,MKE,WN,2347,73W,,,,,,,,
PHXMSPAA,PHX,MSP,AA,2052,320,321,319,,,,,,
PHXMSPDL,PHX,MSP,DL,2052,738,M90,320,757,319,,,,
PHXMSPSY,PHX,MSP,SY,2052,73G,,,,,,,,
PHXMSPUS,PHX,MSP,US,2052,320,321,319,,,,,,
PHXMSPWN,PHX,MSP,WN,2052,73W,73H,,,,,,,
PHXMSYWN,PHX,MSY,WN,2089,73H,73W,,,,,,,
PHXMZTAA,PHX,MZT,AA,1273,320,319,,,,,,,
PHXMZTUS,PHX,MZT,US,1273,320,319,,,,,,,
PHXOAKAA,PHX,OAK,AA,1038,319,,,,,,,,
PHXOAKUS,PHX,OAK,US,1038,319,,,,,,,,
PHXOAKWN,PHX,OAK,WN,1038,733,73C,73W,738,73H,,,,
PHXOGGAA,PHX,OGG,AA,4572,757,,,,,,,,
PHXOGGUS,PHX,OGG,US,4572,752,,,,,,,,
PHXOKCWN,PHX,OKC,WN,1339,73C,73W,,,,,,,
PHXOMAAA,PHX,OMA,AA,1668,319,,,,,,,,
PHXOMAUS,PHX,OMA,US,1668,319,,,,,,,,
PHXOMAWN,PHX,OMA,WN,1668,73C,73W,733,,,,,,
PHXONTAA,PHX,ONT,AA,521,319,320,,,,,,,
PHXONTUS,PHX,ONT,US,521,319,320,,,,,,,
PHXONTWN,PHX,ONT,WN,521,73W,73C,738,,,,,,
PHXORDAA,PHX,ORD,AA,2313,M83,320,321,738,,,,,
PHXORDUA,PHX,ORD,UA,2313,319,739,738,320,752,,,,
PHXORDUS,PHX,ORD,US,2313,M83,320,321,738,,,,,
PHXPDXAA,PHX,PDX,AA,1625,319,320,321,,,,,,
PHXPDXAS,PHX,PDX,AS,1625,734,73G,73H,,,,,,
PHXPDXUS,PHX,PDX,US,1625,319,320,321,,,,,,
PHXPDXWN,PHX,PDX,WN,1625,73W,73C,,,,,,,
PHXPGAZK,PHX,PGA,ZK,392,BE1,,,,,,,,
PHXPHLAA,PHX,PHL,AA,3333,757,321,,,,,,,
PHXPHLUS,PHX,PHL,US,3333,752,321,,,,,,,
PHXPHLWN,PHX,PHL,WN,3333,73W,,,,,,,,
PHXPITAA,PHX,PIT,AA,2913,319,320,,,,,,,
PHXPITUS,PHX,PIT,US,2913,319,320,,,,,,,
PHXPITWN,PHX,PIT,WN,2913,73W,,,,,,,,
PHXPVRAA,PHX,PVR,AA,1567,320,319,321,,,,,,
PHXPVRUS,PHX,PVR,US,1567,320,319,321,,,,,,
PHXRDUWN,PHX,RDU,WN,3036,73W,,,,,,,,
PHXRNOAA,PHX,RNO,AA,967,319,320,,,,,,,
PHXRNOUS,PHX,RNO,US,967,319,320,,,,,,,
PHXRNOWN,PHX,RNO,WN,967,73W,73H,,,,,,,
PHXSANAA,PHX,SAN,AA,489,320,321,,,,,,,
PHXSANUS,PHX,SAN,US,489,320,321,,,,,,,
PHXSANWN,PHX,SAN,WN,489,73W,733,73C,,,,,,
PHXSATWN,PHX,SAT,WN,1354,73W,73C,,,,,,,
PHXSDFWN,PHX,SDF,WN,2419,73W,,,,,,,,
PHXSEAAA,PHX,SEA,AA,1782,320,321,,,,,,,
PHXSEAAS,PHX,SEA,AS,1782,73H,73J,73G,734,,,,,
PHXSEAUS,PHX,SEA,US,1782,320,321,,,,,,,
PHXSEAWN,PHX,SEA,WN,1782,73W,73C,733,,,,,,
PHXSFOAA,PHX,SFO,AA,1046,320,321,,,,,,,
PHXSFOUA,PHX,SFO,UA,1046,320,,,,,,,,
PHXSFOUS,PHX,SFO,US,1046,320,321,,,,,,,
PHXSFOWN,PHX,SFO,WN,1046,73W,733,,,,,,,
PHXSJCAA,PHX,SJC,AA,999,319,320,,,,,,,
PHXSJCUS,PHX,SJC,US,999,319,320,,,,,,,
PHXSJCWN,PHX,SJC,WN,999,73W,733,73H,73C,,,,,
PHXSJDAA,PHX,SJD,AA,1165,320,319,757,321,,,,,
PHXSJDUS,PHX,SJD,US,1165,320,319,752,321,,,,,
PHXSLCAA,PHX,SLC,AA,818,319,321,320,,,,,,
PHXSLCDL,PHX,SLC,DL,818,757,320,73H,319,,,,,
PHXSLCUS,PHX,SLC,US,818,319,321,320,,,,,,
PHXSLCWN,PHX,SLC,WN,818,738,733,73W,73C,,,,,
PHXSMFAA,PHX,SMF,AA,1040,319,320,321,,,,,,
PHXSMFUS,PHX,SMF,US,1040,319,320,321,,,,,,
PHXSMFWN,PHX,SMF,WN,1040,73W,733,73H,,,,,,
PHXSNAAA,PHX,SNA,AA,543,319,320,321,,,,,,
PHXSNAUS,PHX,SNA,US,543,319,320,321,,,,,,
PHXSNAWN,PHX,SNA,WN,543,73W,73H,,,,,,,
PHXSOWZK,PHX,SOW,ZK,207,BE1,,,,,,,,
PHXSTLAA,PHX,STL,AA,2027,319,,,,,,,,
PHXSTLUS,PHX,STL,US,2027,319,,,,,,,,
PHXSTLWN,PHX,STL,WN,2027,73C,733,73W,,,,,,
PHXSVCZK,PHX,SVC,ZK,370,BE1,,,,,,,,
PHXTPAAA,PHX,TPA,AA,2873,320,,,,,,,,
PHXTPAUS,PHX,TPA,US,2873,320,,,,,,,,
PHXTPAWN,PHX,TPA,WN,2873,73W,,,,,,,,
PHXTULWN,PHX,TUL,WN,1502,73W,,,,,,,,
PHXYEGAA,PHX,YEG,AA,2214,319,320,737,,,,,,
PHXYEGUS,PHX,YEG,US,2214,319,320,,,,,,,
PHXYEGWS,PHX,YEG,WS,2214,73W,73H,,,,,,,
PHXYVRAA,PHX,YVR,AA,1980,319,321,,,,,,,
PHXYVRUS,PHX,YVR,US,1980,319,321,,,,,,,
PHXYYCAA,PHX,YYC,AA,1973,319,737,,,,,,,
PHXYYCUS,PHX,YYC,US,1973,319,,,,,,,,
PHXYYCWS,PHX,YYC,WS,1973,73H,,,,,,,,
PHXYYZAC,PHX,YYZ,AC,3013,319,,,,,,,,
PHXZIHAA,PHX,ZIH,AA,2051,320,,,,,,,,
PHXZIHUS,PHX,ZIH,US,2051,320,,,,,,,,
PIAAZAG4,PIA,AZA,G4,2108,M80,,,,,,,,
PIALASG4,PIA,LAS,G4,2269,M80,,,,,,,,
PIAORDUS,PIA,ORD,US,209,ERD,,,,,,,,
PIAPGDG4,PIA,PGD,G4,1684,M80,,,,,,,,
PIAPIEG4,PIA,PIE,G4,1556,M80,320,,,,,,,
PIBATL3M,PIB,ATL,3M,519,SF3,,,,,,,,
PIEABEG4,PIE,ABE,G4,1564,M80,320,,,,,,,
PIEAVLG4,PIE,AVL,G4,837,320,,,,,,,,
PIEBGRG4,PIE,BGR,G4,2245,320,,,,,,,,
PIECHAG4,PIE,CHA,G4,827,320,,,,,,,,
PIECIDG4,PIE,CID,G4,1756,320,,,,,,,,
PIEDSMG4,PIE,DSM,G4,1813,M80,,,,,,,,
PIEELMG4,PIE,ELM,G4,1669,M80,,,,,,,,
PIEFARG4,PIE,FAR,G4,2446,M80,,,,,,,,
PIEFSDG4,PIE,FSD,G4,2149,320,,,,,,,,
PIEFWAG4,PIE,FWA,G4,1471,M80,320,,,,,,,
PIEGRRG4,PIE,GRR,G4,1684,320,,,,,,,,
PIEGSOG4,PIE,GSO,G4,946,320,,,,,,,,
PIEGSPG4,PIE,GSP,G4,778,M80,320,,,,,,,
PIEHTSG4,PIE,HTS,G4,1163,320,,,,,,,,
PIEIAGG4,PIE,IAG,G4,1723,M80,,,,,,,,
PIELCKG4,PIE,LCK,G4,1324,320,,,,,,,,
PIELEXG4,PIE,LEX,G4,1140,320,,,,,,,,
PIEMDTG4,PIE,MDT,G4,1470,M80,,,,,,,,
PIEMLIG4,PIE,MLI,G4,1665,M80,,,,,,,,
PIEPBGG4,PIE,PBG,G4,2033,320,,,,,,,,
PIEPIAG4,PIE,PIA,G4,1556,M80,320,,,,,,,
PIERFDG4,PIE,RFD,G4,1691,320,,,,,,,,
PIEROAG4,PIE,ROA,G4,1077,M80,,,,,,,,
PIESBNG4,PIE,SBN,G4,1569,M80,,,,,,,,
PIESGFG4,PIE,SGF,G4,1441,320,,,,,,,,
PIESWFG4,PIE,SWF,G4,1701,M80,,,,,,,,
PIESYRG4,PIE,SYR,G4,1791,320,,,,,,,,
PIETOLG4,PIE,TOL,G4,1524,320,,,,,,,,
PIETRIG4,PIE,TRI,G4,953,M80,,,,,,,,
PIETYSG4,PIE,TYS,G4,887,M80,320,,,,,,,
PIEYNGG4,PIE,YNG,G4,1496,M80,,,,,,,,
PIKACEFR,PIK,ACE,FR,3040,738,,,,,,,,
PIKAGPFR,PIK,AGP,FR,2094,738,,,,,,,,
PIKALCFR,PIK,ALC,FR,1939,738,,,,,,,,
PIKBCNFR,PIK,BCN,FR,1653,738,,,,,,,,
PIKCCFFR,PIK,CCF,FR,1454,738,,,,,,,,
PIKCFUFR,PIK,CFU,FR,2526,738,,,,,,,,
PIKCIAFR,PIK,CIA,FR,1968,738,,,,,,,,
PIKDUBFR,PIK,DUB,FR,256,738,,,,,,,,
PIKFAOFR,PIK,FAO,FR,2072,738,,,,,,,,
PIKFUEFR,PIK,FUE,FR,3099,738,,,,,,,,
PIKIBZFR,PIK,IBZ,FR,1902,738,,,,,,,,
PIKLDYFR,PIK,LDY,FR,171,738,,,,,,,,
PIKLPAFR,PIK,LPA,FR,3186,738,,,,,,,,
PIKMJVFR,PIK,MJV,FR,1992,738,,,,,,,,
PIKMLAFR,PIK,MLA,FR,2621,738,,,,,,,,
PIKPMIFR,PIK,PMI,FR,1855,738,,,,,,,,
PIKREUFR,PIK,REU,FR,1651,738,,,,,,,,
PIKRIXFR,PIK,RIX,FR,1760,738,,,,,,,,
PIKTFSFR,PIK,TFS,FR,3201,738,,,,,,,,
PIKWMIFR,PIK,WMI,FR,1675,738,,,,,,,,
PIKWROFR,PIK,WRO,FR,1501,738,,,,,,,,
PINMAOAD,PIN,MAO,AD,366,AT7,,,,,,,,
PIRATYZK,PIR,ATY,ZK,255,BE1,,,,,,,,
PIRDENZK,PIR,DEN,ZK,619,BE1,,,,,,,,
PIRHONZK,PIR,HON,ZK,164,BE1,,,,,,,,
PISAJAA5,PIS,AJA,A5,852,AT5,,,,,,,,
PISLRHA5,PIS,LRH,A5,124,AT5,,,,,,,,
PISLYSA5,PIS,LYS,A5,380,AT5,,,,,,,,
PISSNNFR,PIS,SNN,FR,949,738,,,,,,,,
